100 2.5e-05
600 0.000726
1100 0.002421
1600 0.005196
2100 0.009299
2600 0.01372
3100 0.019193
3600 0.026488
4100 0.035973
4600 0.045596
5100 0.056554
5600 0.068481
6100 0.084029
6600 0.110426
7100 0.118901
7600 0.136086
8100 0.15502
8600 0.189616
9100 0.200799
9600 0.22632
10100 0.256547
10600 0.278928
11100 0.303859
11600 0.337302
12100 0.36887
12600 0.407458
13100 0.433757
13600 0.481719
14100 0.511386
14600 0.546646
15100 0.593232
15600 0.623265
16100 0.695681
16600 0.721153
17100 0.77981
17600 0.827191
18100 0.872062
18600 0.907842
19100 0.977998
19600 1.01193
20100 1.09556
20600 1.11746
21100 1.19312
21600 1.2446
22100 1.30672
22600 1.35814
23100 1.42085
23600 1.51079
24100 1.54608
24600 1.61946
25100 1.69065
25600 1.81275
26100 1.82442
26600 1.95059
27100 1.97907
27600 2.06556
28100 2.12684
28600 2.21228
29100 2.3851
29600 2.3894
